time,accX,accY,accZ,target,group
2023-09-18 06:22:33.448,0.02,0.0,0.12,Stand,2
2023-09-18 06:22:33.448,0.02,0.0,0.12,Stand,2
2023-09-18 06:22:33.448,0.02,0.0,0.12,Stand,2
2023-09-18 06:22:33.448,0.02,0.0,0.12,Stand,2
2023-09-18 06:22:33.448,0.02,0.0,0.12,Stand,2
2023-09-18 06:22:33.465,0.01,-0.03,0.07,Stand,2
2023-09-18 06:22:33.465,0.01,-0.03,0.07,Stand,2
2023-09-18 06:22:33.465,0.01,-0.03,0.07,Stand,2
2023-09-18 06:22:33.465,0.01,-0.03,0.07,Stand,2
2023-09-18 06:22:33.465,0.01,-0.03,0.07,Stand,2
2023-09-18 06:22:33.465,0.01,-0.03,0.07,Stand,2
2023-09-18 06:22:33.465,0.01,-0.03,0.07,Stand,2
2023-09-18 06:22:33.465,0.01,-0.03,0.07,Stand,2
2023-09-18 06:22:33.481,-0.07,-0.07,0.07,Stand,2
2023-09-18 06:22:33.481,-0.07,-0.07,0.07,Stand,2
2023-09-18 06:22:33.481,-0.07,-0.07,0.07,Stand,2
2023-09-18 06:22:33.481,-0.07,-0.07,0.07,Stand,2
2023-09-18 06:22:33.481,-0.07,-0.07,0.07,Stand,2
2023-09-18 06:22:33.481,-0.07,-0.07,0.07,Stand,2
2023-09-18 06:22:33.481,-0.07,-0.07,0.07,Stand,2
2023-09-18 06:22:33.481,-0.07,-0.07,0.07,Stand,2
2023-09-18 06:22:33.498,-0.08,-0.07,0.02,Stand,2
2023-09-18 06:22:33.498,-0.08,-0.07,0.02,Stand,2
2023-09-18 06:22:33.498,-0.08,-0.07,0.02,Stand,2
2023-09-18 06:22:33.498,-0.08,-0.07,0.02,Stand,2
2023-09-18 06:22:33.498,-0.08,-0.07,0.02,Stand,2
2023-09-18 06:22:33.498,-0.08,-0.07,0.02,Stand,2
2023-09-18 06:22:33.498,-0.08,-0.07,0.02,Stand,2
2023-09-18 06:22:33.498,-0.08,-0.07,0.02,Stand,2
2023-09-18 06:22:33.515,-0.08,-0.09,0.03,Stand,2
2023-09-18 06:22:33.515,-0.08,-0.09,0.03,Stand,2
2023-09-18 06:22:33.515,-0.08,-0.09,0.03,Stand,2
2023-09-18 06:22:33.515,-0.08,-0.09,0.03,Stand,2
2023-09-18 06:22:33.515,-0.08,-0.09,0.03,Stand,2
2023-09-18 06:22:33.515,-0.08,-0.09,0.03,Stand,2
2023-09-18 06:22:33.515,-0.08,-0.09,0.03,Stand,2
2023-09-18 06:22:33.515,-0.08,-0.09,0.03,Stand,2
2023-09-18 06:22:33.531,-0.09,-0.09,0.1,Stand,2
2023-09-18 06:22:33.531,-0.09,-0.09,0.1,Stand,2
2023-09-18 06:22:33.531,-0.09,-0.09,0.1,Stand,2
2023-09-18 06:22:33.531,-0.09,-0.09,0.1,Stand,2
2023-09-18 06:22:33.531,-0.09,-0.09,0.1,Stand,2
2023-09-18 06:22:33.531,-0.09,-0.09,0.1,Stand,2
2023-09-18 06:22:33.531,-0.09,-0.09,0.1,Stand,2
2023-09-18 06:22:33.531,-0.09,-0.09,0.1,Stand,2
2023-09-18 06:22:33.548,-0.1,-0.14,0.15,Stand,2
2023-09-18 06:22:33.548,-0.1,-0.14,0.15,Stand,2
2023-09-18 06:22:33.548,-0.1,-0.14,0.15,Stand,2
2023-09-18 06:22:33.548,-0.1,-0.14,0.15,Stand,2
2023-09-18 06:22:33.548,-0.1,-0.14,0.15,Stand,2
2023-09-18 06:22:33.548,-0.1,-0.14,0.15,Stand,2
2023-09-18 06:22:33.548,-0.1,-0.14,0.15,Stand,2
2023-09-18 06:22:33.548,-0.1,-0.14,0.15,Stand,2
2023-09-18 06:22:33.565,-0.01,-0.09,0.2,Stand,2
2023-09-18 06:22:33.565,-0.01,-0.09,0.2,Stand,2
2023-09-18 06:22:33.565,-0.01,-0.09,0.2,Stand,2
2023-09-18 06:22:33.565,-0.01,-0.09,0.2,Stand,2
2023-09-18 06:22:33.565,-0.01,-0.09,0.2,Stand,2
2023-09-18 06:22:33.565,-0.01,-0.09,0.2,Stand,2
2023-09-18 06:22:33.565,-0.01,-0.09,0.2,Stand,2
2023-09-18 06:22:33.565,-0.01,-0.09,0.2,Stand,2
2023-09-18 06:22:33.582,-0.08,0.04,0.0,Stand,2
2023-09-18 06:22:33.582,-0.08,0.04,0.0,Stand,2
2023-09-18 06:22:33.582,-0.08,0.04,0.0,Stand,2
2023-09-18 06:22:33.582,-0.08,0.04,0.0,Stand,2
2023-09-18 06:22:33.582,-0.08,0.04,0.0,Stand,2
2023-09-18 06:22:33.582,-0.08,0.04,0.0,Stand,2
2023-09-18 06:22:33.582,-0.08,0.04,0.0,Stand,2
2023-09-18 06:22:33.582,-0.08,0.04,0.0,Stand,2
2023-09-18 06:22:33.598,0.0,0.18,0.06,Stand,2
2023-09-18 06:22:33.598,0.0,0.18,0.06,Stand,2
2023-09-18 06:22:33.598,0.0,0.18,0.06,Stand,2
2023-09-18 06:22:33.598,0.0,0.18,0.06,Stand,2
2023-09-18 06:22:33.598,0.0,0.18,0.06,Stand,2
2023-09-18 06:22:33.598,0.0,0.18,0.06,Stand,2
2023-09-18 06:22:33.598,0.0,0.18,0.06,Stand,2
2023-09-18 06:22:33.598,0.0,0.18,0.06,Stand,2
2023-09-18 06:22:33.615,0.18,0.31,-0.01,Stand,2
2023-09-18 06:22:33.615,0.18,0.31,-0.01,Stand,2
2023-09-18 06:22:33.615,0.18,0.31,-0.01,Stand,2
2023-09-18 06:22:33.615,0.18,0.31,-0.01,Stand,2
2023-09-18 06:22:33.615,0.18,0.31,-0.01,Stand,2
2023-09-18 06:22:33.615,0.18,0.31,-0.01,Stand,2
2023-09-18 06:22:33.615,0.18,0.31,-0.01,Stand,2
2023-09-18 06:22:33.615,0.18,0.31,-0.01,Stand,2
2023-09-18 06:22:33.631,0.14,0.13,0.03,Stand,2
2023-09-18 06:22:33.631,0.14,0.13,0.03,Stand,2
2023-09-18 06:22:33.631,0.14,0.13,0.03,Stand,2
2023-09-18 06:22:33.631,0.14,0.13,0.03,Stand,2
2023-09-18 06:22:33.631,0.14,0.13,0.03,Stand,2
2023-09-18 06:22:33.631,0.14,0.13,0.03,Stand,2
2023-09-18 06:22:33.631,0.14,0.13,0.03,Stand,2
2023-09-18 06:22:33.631,0.14,0.13,0.03,Stand,2
2023-09-18 06:22:33.648,0.08,0.05,0.0,Stand,2
2023-09-18 06:22:33.648,0.08,0.05,0.0,Stand,2
2023-09-18 06:22:33.648,0.08,0.05,0.0,Stand,2
2023-09-18 06:22:33.648,0.08,0.05,0.0,Stand,2
2023-09-18 06:22:33.648,0.08,0.05,0.0,Stand,2
2023-09-18 06:22:33.648,0.08,0.05,0.0,Stand,2
2023-09-18 06:22:33.648,0.08,0.05,0.0,Stand,2
2023-09-18 06:22:33.648,0.08,0.05,0.0,Stand,2
2023-09-18 06:22:33.664,0.02,-0.02,-0.01,Stand,2
2023-09-18 06:22:33.664,0.02,-0.02,-0.01,Stand,2
2023-09-18 06:22:33.664,0.02,-0.02,-0.01,Stand,2
2023-09-18 06:22:33.664,0.02,-0.02,-0.01,Stand,2
2023-09-18 06:22:33.664,0.02,-0.02,-0.01,Stand,2
2023-09-18 06:22:33.664,0.02,-0.02,-0.01,Stand,2
2023-09-18 06:22:33.664,0.02,-0.02,-0.01,Stand,2
2023-09-18 06:22:33.664,0.02,-0.02,-0.01,Stand,2
2023-09-18 06:22:33.681,0.01,-0.02,0.04,Stand,2
2023-09-18 06:22:33.681,0.01,-0.02,0.04,Stand,2
2023-09-18 06:22:33.681,0.01,-0.02,0.04,Stand,2
2023-09-18 06:22:33.681,0.01,-0.02,0.04,Stand,2
2023-09-18 06:22:33.681,0.01,-0.02,0.04,Stand,2
2023-09-18 06:22:33.681,0.01,-0.02,0.04,Stand,2
2023-09-18 06:22:33.681,0.01,-0.02,0.04,Stand,2
2023-09-18 06:22:33.681,0.01,-0.02,0.04,Stand,2
2023-09-18 06:22:33.697,-0.01,-0.01,0.06,Stand,2
2023-09-18 06:22:33.697,-0.01,-0.01,0.06,Stand,2
2023-09-18 06:22:33.697,-0.01,-0.01,0.06,Stand,2
2023-09-18 06:22:33.697,-0.01,-0.01,0.06,Stand,2
2023-09-18 06:22:33.697,-0.01,-0.01,0.06,Stand,2
2023-09-18 06:22:33.697,-0.01,-0.01,0.06,Stand,2
2023-09-18 06:22:33.697,-0.01,-0.01,0.06,Stand,2
2023-09-18 06:22:33.697,-0.01,-0.01,0.06,Stand,2
2023-09-18 06:22:33.715,-0.07,-0.07,0.05,Stand,2
2023-09-18 06:22:33.715,-0.07,-0.07,0.05,Stand,2
2023-09-18 06:22:33.715,-0.07,-0.07,0.05,Stand,2
2023-09-18 06:22:33.715,-0.07,-0.07,0.05,Stand,2
2023-09-18 06:22:33.715,-0.07,-0.07,0.05,Stand,2
2023-09-18 06:22:33.715,-0.07,-0.07,0.05,Stand,2
2023-09-18 06:22:33.715,-0.07,-0.07,0.05,Stand,2
2023-09-18 06:22:33.715,-0.07,-0.07,0.05,Stand,2
2023-09-18 06:22:33.731,-0.05,0.03,-0.1,Stand,2
2023-09-18 06:22:33.731,-0.05,0.03,-0.1,Stand,2
2023-09-18 06:22:33.731,-0.05,0.03,-0.1,Stand,2
2023-09-18 06:22:33.731,-0.05,0.03,-0.1,Stand,2
2023-09-18 06:22:33.731,-0.05,0.03,-0.1,Stand,2
2023-09-18 06:22:33.731,-0.05,0.03,-0.1,Stand,2
2023-09-18 06:22:33.731,-0.05,0.03,-0.1,Stand,2
2023-09-18 06:22:33.731,-0.05,0.03,-0.1,Stand,2
2023-09-18 06:22:33.748,0.02,0.1,-0.13,Stand,2
2023-09-18 06:22:33.748,0.02,0.1,-0.13,Stand,2
2023-09-18 06:22:33.748,0.02,0.1,-0.13,Stand,2
2023-09-18 06:22:33.748,0.02,0.1,-0.13,Stand,2
2023-09-18 06:22:33.748,0.02,0.1,-0.13,Stand,2
2023-09-18 06:22:33.748,0.02,0.1,-0.13,Stand,2
2023-09-18 06:22:33.748,0.02,0.1,-0.13,Stand,2
2023-09-18 06:22:33.748,0.02,0.1,-0.13,Stand,2
2023-09-18 06:22:33.765,0.07,0.02,-0.12,Stand,2
2023-09-18 06:22:33.765,0.07,0.02,-0.12,Stand,2
2023-09-18 06:22:33.765,0.07,0.02,-0.12,Stand,2
2023-09-18 06:22:33.765,0.07,0.02,-0.12,Stand,2
2023-09-18 06:22:33.765,0.07,0.02,-0.12,Stand,2
2023-09-18 06:22:33.765,0.07,0.02,-0.12,Stand,2
2023-09-18 06:22:33.765,0.07,0.02,-0.12,Stand,2
2023-09-18 06:22:33.765,0.07,0.02,-0.12,Stand,2
2023-09-18 06:22:33.781,0.0,-0.08,-0.12,Stand,2
2023-09-18 06:22:33.781,0.0,-0.08,-0.12,Stand,2
2023-09-18 06:22:33.781,0.0,-0.08,-0.12,Stand,2
2023-09-18 06:22:33.781,0.0,-0.08,-0.12,Stand,2
2023-09-18 06:22:33.781,0.0,-0.08,-0.12,Stand,2
2023-09-18 06:22:33.781,0.0,-0.08,-0.12,Stand,2
2023-09-18 06:22:33.781,0.0,-0.08,-0.12,Stand,2
2023-09-18 06:22:33.781,0.0,-0.08,-0.12,Stand,2
2023-09-18 06:22:33.798,-0.1,0.03,-0.12,Stand,2
2023-09-18 06:22:33.798,-0.1,0.03,-0.12,Stand,2
2023-09-18 06:22:33.798,-0.1,0.03,-0.12,Stand,2
2023-09-18 06:22:33.798,-0.1,0.03,-0.12,Stand,2
2023-09-18 06:22:33.798,-0.1,0.03,-0.12,Stand,2
2023-09-18 06:22:33.798,-0.1,0.03,-0.12,Stand,2
2023-09-18 06:22:33.798,-0.1,0.03,-0.12,Stand,2
2023-09-18 06:22:33.798,-0.1,0.03,-0.12,Stand,2
2023-09-18 06:22:33.815,-0.14,0.06,0.01,Stand,2
2023-09-18 06:22:33.815,-0.14,0.06,0.01,Stand,2
2023-09-18 06:22:33.815,-0.14,0.06,0.01,Stand,2
2023-09-18 06:22:33.815,-0.14,0.06,0.01,Stand,2
2023-09-18 06:22:33.815,-0.14,0.06,0.01,Stand,2
2023-09-18 06:22:33.815,-0.14,0.06,0.01,Stand,2
2023-09-18 06:22:33.815,-0.14,0.06,0.01,Stand,2
2023-09-18 06:22:33.815,-0.14,0.06,0.01,Stand,2
2023-09-18 06:22:33.830,-0.2,-0.08,0.07,Stand,2
2023-09-18 06:22:33.830,-0.2,-0.08,0.07,Stand,2
2023-09-18 06:22:33.830,-0.2,-0.08,0.07,Stand,2
2023-09-18 06:22:33.830,-0.2,-0.08,0.07,Stand,2
2023-09-18 06:22:33.830,-0.2,-0.08,0.07,Stand,2
2023-09-18 06:22:33.830,-0.2,-0.08,0.07,Stand,2
2023-09-18 06:22:33.830,-0.2,-0.08,0.07,Stand,2
2023-09-18 06:22:33.830,-0.2,-0.08,0.07,Stand,2
2023-09-18 06:22:33.848,-0.2,-0.07,0.1,Stand,2
2023-09-18 06:22:33.848,-0.2,-0.07,0.1,Stand,2
2023-09-18 06:22:33.848,-0.2,-0.07,0.1,Stand,2
2023-09-18 06:22:33.848,-0.2,-0.07,0.1,Stand,2
2023-09-18 06:22:33.848,-0.2,-0.07,0.1,Stand,2
2023-09-18 06:22:33.848,-0.2,-0.07,0.1,Stand,2
2023-09-18 06:22:33.848,-0.2,-0.07,0.1,Stand,2
2023-09-18 06:22:33.848,-0.2,-0.07,0.1,Stand,2
2023-09-18 06:22:33.865,-0.19,-0.1,0.07,Stand,2
2023-09-18 06:22:33.865,-0.19,-0.1,0.07,Stand,2
2023-09-18 06:22:33.865,-0.19,-0.1,0.07,Stand,2
2023-09-18 06:22:33.865,-0.19,-0.1,0.07,Stand,2
2023-09-18 06:22:33.865,-0.19,-0.1,0.07,Stand,2
2023-09-18 06:22:33.865,-0.19,-0.1,0.07,Stand,2
2023-09-18 06:22:33.865,-0.19,-0.1,0.07,Stand,2
2023-09-18 06:22:33.865,-0.19,-0.1,0.07,Stand,2
2023-09-18 06:22:33.881,-0.1,-0.07,0.05,Stand,2
2023-09-18 06:22:33.881,-0.1,-0.07,0.05,Stand,2
2023-09-18 06:22:33.881,-0.1,-0.07,0.05,Stand,2
2023-09-18 06:22:33.881,-0.1,-0.07,0.05,Stand,2
2023-09-18 06:22:33.881,-0.1,-0.07,0.05,Stand,2
2023-09-18 06:22:33.881,-0.1,-0.07,0.05,Stand,2
2023-09-18 06:22:33.881,-0.1,-0.07,0.05,Stand,2
2023-09-18 06:22:33.881,-0.1,-0.07,0.05,Stand,2
2023-09-18 06:22:33.898,0.04,-0.1,0.16,Stand,2
2023-09-18 06:22:33.898,0.04,-0.1,0.16,Stand,2
2023-09-18 06:22:33.898,0.04,-0.1,0.16,Stand,2
2023-09-18 06:22:33.898,0.04,-0.1,0.16,Stand,2
2023-09-18 06:22:33.898,0.04,-0.1,0.16,Stand,2
2023-09-18 06:22:33.898,0.04,-0.1,0.16,Stand,2
2023-09-18 06:22:33.898,0.04,-0.1,0.16,Stand,2
2023-09-18 06:22:33.898,0.04,-0.1,0.16,Stand,2
2023-09-18 06:22:33.915,0.04,-0.09,0.2,Stand,2
2023-09-18 06:22:33.915,0.04,-0.09,0.2,Stand,2
2023-09-18 06:22:33.915,0.04,-0.09,0.2,Stand,2
2023-09-18 06:22:33.915,0.04,-0.09,0.2,Stand,2
2023-09-18 06:22:33.915,0.04,-0.09,0.2,Stand,2
2023-09-18 06:22:33.915,0.04,-0.09,0.2,Stand,2
2023-09-18 06:22:33.915,0.04,-0.09,0.2,Stand,2
2023-09-18 06:22:33.915,0.04,-0.09,0.2,Stand,2
2023-09-18 06:22:33.931,-0.1,-0.15,0.11,Stand,2
2023-09-18 06:22:33.931,-0.1,-0.15,0.11,Stand,2
2023-09-18 06:22:33.931,-0.1,-0.15,0.11,Stand,2
2023-09-18 06:22:33.931,-0.1,-0.15,0.11,Stand,2
2023-09-18 06:22:33.931,-0.1,-0.15,0.11,Stand,2
2023-09-18 06:22:33.931,-0.1,-0.15,0.11,Stand,2
2023-09-18 06:22:33.931,-0.1,-0.15,0.11,Stand,2
2023-09-18 06:22:33.931,-0.1,-0.15,0.11,Stand,2
2023-09-18 06:22:33.948,-0.07,-0.01,0.02,Stand,2
2023-09-18 06:22:33.948,-0.07,-0.01,0.02,Stand,2
2023-09-18 06:22:33.948,-0.07,-0.01,0.02,Stand,2
2023-09-18 06:22:33.948,-0.07,-0.01,0.02,Stand,2
2023-09-18 06:22:33.948,-0.07,-0.01,0.02,Stand,2
2023-09-18 06:22:33.948,-0.07,-0.01,0.02,Stand,2
2023-09-18 06:22:33.948,-0.07,-0.01,0.02,Stand,2
2023-09-18 06:22:33.948,-0.07,-0.01,0.02,Stand,2
2023-09-18 06:22:33.965,-0.06,-0.01,-0.01,Stand,2
2023-09-18 06:22:33.965,-0.06,-0.01,-0.01,Stand,2
2023-09-18 06:22:33.965,-0.06,-0.01,-0.01,Stand,2
2023-09-18 06:22:33.965,-0.06,-0.01,-0.01,Stand,2
2023-09-18 06:22:33.965,-0.06,-0.01,-0.01,Stand,2
2023-09-18 06:22:33.965,-0.06,-0.01,-0.01,Stand,2
2023-09-18 06:22:33.965,-0.06,-0.01,-0.01,Stand,2
2023-09-18 06:22:33.965,-0.06,-0.01,-0.01,Stand,2
2023-09-18 06:22:33.981,-0.08,-0.03,0.0,Stand,2
2023-09-18 06:22:33.981,-0.08,-0.03,0.0,Stand,2
2023-09-18 06:22:33.981,-0.08,-0.03,0.0,Stand,2
2023-09-18 06:22:33.981,-0.08,-0.03,0.0,Stand,2
2023-09-18 06:22:33.981,-0.08,-0.03,0.0,Stand,2
2023-09-18 06:22:33.981,-0.08,-0.03,0.0,Stand,2
2023-09-18 06:22:33.981,-0.08,-0.03,0.0,Stand,2
2023-09-18 06:22:33.981,-0.08,-0.03,0.0,Stand,2
2023-09-18 06:22:33.997,0.02,,,Stand,2
2023-09-18 06:22:33.997,0.02,,,Stand,2
2023-09-18 06:22:34.015,0.08,-0.06,-0.04,Stand,2
2023-09-18 06:22:34.015,0.08,-0.06,-0.04,Stand,2
2023-09-18 06:22:34.015,0.08,-0.06,-0.04,Stand,2
2023-09-18 06:22:34.015,0.08,-0.06,-0.04,Stand,2
2023-09-18 06:22:34.015,0.08,-0.06,-0.04,Stand,2
2023-09-18 06:22:34.015,0.08,-0.06,-0.04,Stand,2
2023-09-18 06:22:34.015,0.08,-0.06,-0.04,Stand,2
2023-09-18 06:22:34.015,0.08,-0.06,-0.04,Stand,2
2023-09-18 06:22:34.031,0.16,0.08,-0.06,Stand,2
2023-09-18 06:22:34.031,0.16,0.08,-0.06,Stand,2
2023-09-18 06:22:34.031,0.16,0.08,-0.06,Stand,2
2023-09-18 06:22:34.031,0.16,0.08,-0.06,Stand,2
2023-09-18 06:22:34.031,0.16,0.08,-0.06,Stand,2
2023-09-18 06:22:34.031,0.16,0.08,-0.06,Stand,2
2023-09-18 06:22:34.031,0.16,0.08,-0.06,Stand,2
2023-09-18 06:22:34.031,0.16,0.08,-0.06,Stand,2
2023-09-18 06:22:34.048,0.09,0.13,-0.07,Stand,2
2023-09-18 06:22:34.048,0.09,0.13,-0.07,Stand,2
2023-09-18 06:22:34.048,0.09,0.13,-0.07,Stand,2
2023-09-18 06:22:34.048,0.09,0.13,-0.07,Stand,2
2023-09-18 06:22:34.048,0.09,0.13,-0.07,Stand,2
2023-09-18 06:22:34.048,0.09,0.13,-0.07,Stand,2
2023-09-18 06:22:34.048,0.09,0.13,-0.07,Stand,2
2023-09-18 06:22:34.048,0.09,0.13,-0.07,Stand,2
2023-09-18 06:22:34.065,0.07,0.08,0.01,Stand,2
2023-09-18 06:22:34.065,0.07,0.08,0.01,Stand,2
2023-09-18 06:22:34.065,0.07,0.08,0.01,Stand,2
2023-09-18 06:22:34.065,0.07,0.08,0.01,Stand,2
2023-09-18 06:22:34.065,0.07,0.08,0.01,Stand,2
2023-09-18 06:22:34.065,0.07,0.08,0.01,Stand,2
2023-09-18 06:22:34.065,0.07,0.08,0.01,Stand,2
2023-09-18 06:22:34.065,0.07,0.08,0.01,Stand,2
2023-09-18 06:22:34.081,0.1,0.04,0.0,Stand,2
2023-09-18 06:22:34.081,0.1,0.04,0.0,Stand,2
2023-09-18 06:22:34.081,0.1,0.04,0.0,Stand,2
2023-09-18 06:22:34.081,0.1,0.04,0.0,Stand,2
2023-09-18 06:22:34.081,0.1,0.04,0.0,Stand,2
2023-09-18 06:22:34.081,0.1,0.04,0.0,Stand,2
2023-09-18 06:22:34.081,0.1,0.04,0.0,Stand,2
2023-09-18 06:22:34.081,0.1,0.04,0.0,Stand,2
2023-09-18 06:22:34.097,0.12,-0.03,-0.02,Stand,2
2023-09-18 06:22:34.097,0.12,-0.03,-0.02,Stand,2
2023-09-18 06:22:34.097,0.12,-0.03,-0.02,Stand,2
2023-09-18 06:22:34.097,0.12,-0.03,-0.02,Stand,2
2023-09-18 06:22:34.097,0.12,-0.03,-0.02,Stand,2
2023-09-18 06:22:34.097,0.12,-0.03,-0.02,Stand,2
2023-09-18 06:22:34.097,0.12,-0.03,-0.02,Stand,2
2023-09-18 06:22:34.097,0.12,-0.03,-0.02,Stand,2
2023-09-18 06:22:34.115,0.17,-0.01,-0.02,Stand,2
2023-09-18 06:22:34.115,0.17,-0.01,-0.02,Stand,2
2023-09-18 06:22:34.115,0.17,-0.01,-0.02,Stand,2
2023-09-18 06:22:34.115,0.17,-0.01,-0.02,Stand,2
2023-09-18 06:22:34.115,0.17,-0.01,-0.02,Stand,2
2023-09-18 06:22:34.115,0.17,-0.01,-0.02,Stand,2
2023-09-18 06:22:34.115,0.17,-0.01,-0.02,Stand,2
2023-09-18 06:22:34.115,0.17,-0.01,-0.02,Stand,2
2023-09-18 06:22:34.131,0.19,0.07,-0.13,Stand,2
2023-09-18 06:22:34.131,0.19,0.07,-0.13,Stand,2
2023-09-18 06:22:34.131,0.19,0.07,-0.13,Stand,2
2023-09-18 06:22:34.131,0.19,0.07,-0.13,Stand,2
2023-09-18 06:22:34.131,0.19,0.07,-0.13,Stand,2
2023-09-18 06:22:34.131,0.19,0.07,-0.13,Stand,2
2023-09-18 06:22:34.131,0.19,0.07,-0.13,Stand,2
2023-09-18 06:22:34.131,0.19,0.07,-0.13,Stand,2
2023-09-18 06:22:34.148,0.18,0.13,-0.09,Stand,2
2023-09-18 06:22:34.148,0.18,0.13,-0.09,Stand,2
2023-09-18 06:22:34.148,0.18,0.13,-0.09,Stand,2
2023-09-18 06:22:34.148,0.18,0.13,-0.09,Stand,2
2023-09-18 06:22:34.148,0.18,0.13,-0.09,Stand,2
2023-09-18 06:22:34.148,0.18,0.13,-0.09,Stand,2
2023-09-18 06:22:34.148,0.18,0.13,-0.09,Stand,2
2023-09-18 06:22:34.148,0.18,0.13,-0.09,Stand,2
2023-09-18 06:22:34.165,-0.17,0.27,-0.32,Stand,2
2023-09-18 06:22:34.165,-0.17,0.27,-0.32,Stand,2
2023-09-18 06:22:34.165,-0.17,0.27,-0.32,Stand,2
2023-09-18 06:22:34.165,-0.17,0.27,-0.32,Stand,2
2023-09-18 06:22:34.165,-0.17,0.27,-0.32,Stand,2
2023-09-18 06:22:34.165,-0.17,0.27,-0.32,Stand,2
2023-09-18 06:22:34.165,-0.17,0.27,-0.32,Stand,2
2023-09-18 06:22:34.165,-0.17,0.27,-0.32,Stand,2
2023-09-18 06:22:34.181,-0.13,0.23,-0.24,Stand,2
2023-09-18 06:22:34.181,-0.13,0.23,-0.24,Stand,2
2023-09-18 06:22:34.181,-0.13,0.23,-0.24,Stand,2
2023-09-18 06:22:34.181,-0.13,0.23,-0.24,Stand,2
2023-09-18 06:22:34.181,-0.13,0.23,-0.24,Stand,2
2023-09-18 06:22:34.181,-0.13,0.23,-0.24,Stand,2
2023-09-18 06:22:34.181,-0.13,0.23,-0.24,Stand,2
2023-09-18 06:22:34.181,-0.13,0.23,-0.24,Stand,2
2023-09-18 06:22:34.197,-0.12,0.01,-0.2,Stand,2
2023-09-18 06:22:34.197,-0.12,0.01,-0.2,Stand,2
2023-09-18 06:22:34.197,-0.12,0.01,-0.2,Stand,2
2023-09-18 06:22:34.197,-0.12,0.01,-0.2,Stand,2
2023-09-18 06:22:34.197,-0.12,0.01,-0.2,Stand,2
2023-09-18 06:22:34.197,-0.12,0.01,-0.2,Stand,2
2023-09-18 06:22:34.197,-0.12,0.01,-0.2,Stand,2
2023-09-18 06:22:34.197,-0.12,0.01,-0.2,Stand,2
2023-09-18 06:22:34.214,0.06,-0.26,0.29,Stand,2
2023-09-18 06:22:34.214,0.06,-0.26,0.29,Stand,2
2023-09-18 06:22:34.214,0.06,-0.26,0.29,Stand,2
2023-09-18 06:22:34.214,0.06,-0.26,0.29,Stand,2
2023-09-18 06:22:34.214,0.06,-0.26,0.29,Stand,2
2023-09-18 06:22:34.214,0.06,-0.26,0.29,Stand,2
2023-09-18 06:22:34.214,0.06,-0.26,0.29,Stand,2
2023-09-18 06:22:34.214,0.06,-0.26,0.29,Stand,2
2023-09-18 06:22:34.231,0.22,-0.27,0.38,Stand,2
2023-09-18 06:22:34.231,0.22,-0.27,0.38,Stand,2
2023-09-18 06:22:34.231,0.22,-0.27,0.38,Stand,2
2023-09-18 06:22:34.231,0.22,-0.27,0.38,Stand,2
2023-09-18 06:22:34.231,0.22,-0.27,0.38,Stand,2
2023-09-18 06:22:34.231,0.22,-0.27,0.38,Stand,2
2023-09-18 06:22:34.231,0.22,-0.27,0.38,Stand,2
2023-09-18 06:22:34.231,0.22,-0.27,0.38,Stand,2
2023-09-18 06:22:34.248,0.22,-0.07,0.21,Stand,2
2023-09-18 06:22:34.248,0.22,-0.07,0.21,Stand,2
2023-09-18 06:22:34.248,0.22,-0.07,0.21,Stand,2
2023-09-18 06:22:34.248,0.22,-0.07,0.21,Stand,2
2023-09-18 06:22:34.248,0.22,-0.07,0.21,Stand,2
2023-09-18 06:22:34.248,0.22,-0.07,0.21,Stand,2
2023-09-18 06:22:34.248,0.22,-0.07,0.21,Stand,2
2023-09-18 06:22:34.248,0.22,-0.07,0.21,Stand,2
2023-09-18 06:22:34.265,0.07,0.08,-0.02,Stand,2
2023-09-18 06:22:34.265,0.07,0.08,-0.02,Stand,2
2023-09-18 06:22:34.265,0.07,0.08,-0.02,Stand,2
2023-09-18 06:22:34.265,0.07,0.08,-0.02,Stand,2
2023-09-18 06:22:34.265,0.07,0.08,-0.02,Stand,2
2023-09-18 06:22:34.265,0.07,0.08,-0.02,Stand,2
2023-09-18 06:22:34.265,0.07,0.08,-0.02,Stand,2
2023-09-18 06:22:34.265,0.07,0.08,-0.02,Stand,2
2023-09-18 06:22:34.281,-0.03,0.06,-0.09,Stand,2
2023-09-18 06:22:34.281,-0.03,0.06,-0.09,Stand,2
2023-09-18 06:22:34.281,-0.03,0.06,-0.09,Stand,2
2023-09-18 06:22:34.281,-0.03,0.06,-0.09,Stand,2
2023-09-18 06:22:34.281,-0.03,0.06,-0.09,Stand,2
2023-09-18 06:22:34.281,-0.03,0.06,-0.09,Stand,2
2023-09-18 06:22:34.281,-0.03,0.06,-0.09,Stand,2
2023-09-18 06:22:34.281,-0.03,0.06,-0.09,Stand,2
2023-09-18 06:22:34.298,-0.03,0.06,-0.17,Stand,2
2023-09-18 06:22:34.298,-0.03,0.06,-0.17,Stand,2
2023-09-18 06:22:34.298,-0.03,0.06,-0.17,Stand,2
2023-09-18 06:22:34.298,-0.03,0.06,-0.17,Stand,2
2023-09-18 06:22:34.298,-0.03,0.06,-0.17,Stand,2
2023-09-18 06:22:34.298,-0.03,0.06,-0.17,Stand,2
2023-09-18 06:22:34.298,-0.03,0.06,-0.17,Stand,2
